"component","origin","license","copyright"
"com.github.DataDog/whoAMI-scanner","git+https://github.com/DataDog/whoAMI-scanner","['MIT']","['Datadog, Inc.']"
"github.com/aws/aws-sdk-go-v2","https://github.com/aws/aws-sdk-go-v2/tree/v1.32.6","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.', 'The Go Authors']"
"github.com/aws/aws-sdk-go-v2/config","https://github.com/aws/aws-sdk-go-v2/tree/config/v1.28.6/config","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/credentials","https://github.com/aws/aws-sdk-go-v2/tree/credentials/v1.17.47/credentials","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/feature/ec2/imds","https://github.com/aws/aws-sdk-go-v2/tree/feature/ec2/imds/v1.16.21/feature/ec2/imds","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/configsources","https://github.com/aws/aws-sdk-go-v2/tree/internal/configsources/v1.3.25/internal/configsources","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/endpoints/v2","https://github.com/aws/aws-sdk-go-v2/tree/internal/endpoints/v2.6.25/internal/endpoints/v2","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/internal/ini","https://github.com/aws/aws-sdk-go-v2/tree/internal/ini/v1.8.1/internal/ini","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/ec2","https://github.com/aws/aws-sdk-go-v2/tree/service/ec2/v1.198.0/service/ec2","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding","https://github.com/aws/aws-sdk-go-v2/tree/service/internal/accept-encoding/v1.12.1/service/internal/accept-encoding","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/internal/presigned-url","https://github.com/aws/aws-sdk-go-v2/tree/service/internal/presigned-url/v1.12.6/service/internal/presigned-url","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/sso","https://github.com/aws/aws-sdk-go-v2/tree/service/sso/v1.24.7/service/sso","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/ssooidc","https://github.com/aws/aws-sdk-go-v2/tree/service/ssooidc/v1.28.6/service/ssooidc","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/aws-sdk-go-v2/service/sts","https://github.com/aws/aws-sdk-go-v2/tree/service/sts/v1.33.2/service/sts","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'Stripe, Inc.']"
"github.com/aws/smithy-go","https://github.com/aws/smithy-go/tree/v1.22.1","['Apache-2.0']","['Amazon.com, Inc. or its affiliates', 'The Go Authors']"
"github.com/fatih/color","https://github.com/fatih/color/tree/v1.18.0","['MIT']","['Fatih Arslan']"
"github.com/kyokomi/emoji","https://github.com/kyokomi/emoji/tree/v2.2.4","['MIT']","['kyokomi']"
"github.com/mattn/go-colorable","https://github.com/mattn/go-colorable/tree/v0.1.13","['MIT']","['Yasuhiro Matsumoto']"
"github.com/mattn/go-isatty","https://github.com/mattn/go-isatty/tree/v0.0.20","['MIT']","['Yasuhiro MATSUMOTO']"
"golang.org/x/sys","https://golang.org/x/sys","[]","[]"

